artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,song_description
A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Marakkuma Nenjam,66,258319,False,0.6004270924549006,-1.0670072259536754,-1.3544632924348883,-0.4582545324711762,1.4077109230412892,-0.16491738917686416,-0.5386885853849644,-0.613538529272151,-0.07257599954102567,pop,"A calm, slow-paced pop song with a sad mood."
Yuvan Shankar Raja;Tanvi Shah,Naan Mahaan Alla (Original Motion Picture Soundtrack),Iragai Poley,65,317739,False,1.775934603953334,-0.40704358828640597,-0.020887484930347807,-0.4535256103753355,-0.7707991088573564,-0.48893139418012155,-0.5124249437246425,-0.6521098593394513,-0.2382966534675433,pop,"A calm, slow-paced pop song with a sad mood."
Vishal Chandrashekhar;Haricharan;Sinduri Vishal,"Kannukkulle [From ""Sita Ramam (Tamil)""]","Kannukkulle (From ""Sita Ramam (Tamil)"")",65,232513,False,-0.42526083424471345,-0.9437610044615948,-0.6698797967977729,-0.42798943105779563,1.3084690248460167,-0.5041145030885494,0.8007571392914534,1.3343136391265096,1.9295483258755624,pop,"A calm, slow-paced pop song with a happy mood."
Siddharth Slathia,Haare Haare Hum To Dil Se Haare (Unplugged Version),Haare Haare Hum To Dil Se Haare - Unplugged Version,65,157648,False,-0.5001706266441235,-1.0829099642107178,-0.1008185233404901,-0.41758580244694604,1.5640920959550515,-0.5041145030885494,-0.5964685970376726,0.2851734612959441,1.2522218609041564,pop,"A calm, slow-paced pop song with a sad mood."
A.R. Rahman;Badshah;Tanishk Bagchi;Shashaa Tirupati;Jubin Nautiyal,OK Jaanu (Original Motion Picture Soundtrack),The Humma Song,66,179657,False,0.888541678606477,0.034257398346527,0.2602629835073175,0.4761804736669506,-0.912444363554245,-0.5036622402700005,0.6641862026577796,-0.31653928775393936,0.2781793700317072,pop,"A calm, slow-paced pop song with a sad mood."
A.R. Rahman;Silambarasan TR;Rakshita Suresh,"Kaalathukkum Nee Venum (From ""Vendhu Thanindhathu Kaadu"")","Kaalathukkum Nee Venum - From ""Vendhu Thanindhathu Kaadu""",65,293546,False,0.8712548034373824,-0.7290740379915193,-0.47184170163234523,-0.4885196338845569,1.1129925587038136,-0.4969429069658452,-0.5019194870605138,0.3584589884238142,-0.0730430062147315,pop,"A calm, slow-paced pop song with a sad mood."
Roop Kumar Rathod,Anwar,Maula Mere Maula,65,364329,False,-0.10257249775494703,0.3801419554372041,0.07833039608124702,-0.4355557064111408,0.43333592257861503,-0.47684951602745773,-0.6437431520262522,-0.23939662761933905,-0.07287621811697952,pop,"A calm, slow-paced pop song with a sad mood."
Chris Brown,Under The Influence,Under The Influence (Body Language),77,148750,True,0.30655021458029186,-0.08501313858129284,0.385130376844555,-0.44595933502199037,-0.8303442477745197,-0.5034264175146143,-0.4441394754078056,-0.05811137630302788,0.7567944953412246,pop,"A calm, slow-paced pop song with a sad mood."
Bruno Mars,Doo-Wops & Hooligans,Talking to the Moon,82,217866,False,-0.39644937562955573,-0.20428367550911267,0.7034626964829581,-0.4979774780762383,0.5897170954923775,-0.5041145030885494,-0.559699498713222,-1.5261361986644741,0.7912195587172639,pop,"A calm, slow-paced pop song with a sad mood."
WILLOW,ARDIPITHECUS,Wait a Minute!,69,196520,False,1.1363202226968334,0.25292004938086293,0.5925136431673873,-0.5377004236813004,-0.8354567091967003,-0.5040518323836933,-0.6264091485304397,0.7634579541304668,-0.7053366847930624,pop,"A calm, slow-paced pop song with a happy mood."
ZAYN;Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don’t Wanna Live Forever (Fifty Shades Darker),80,247160,False,0.9461645958367925,-0.7807579373269079,-0.03162449008991888,-0.29652539679342355,-0.7707991088573564,-0.5040511862939525,-0.3863594637550973,-1.4196793276787256,-0.13935795388097902,pop,"A calm, slow-paced pop song with a sad mood."
Rochak Kohli;Ayushmann Khurrana,Mitti Di Khushboo,Mitti Di Khushboo,65,247222,False,0.4217960490409227,0.44772859302963536,0.6732400152930534,-0.42988099989613193,0.2408667866847535,-0.5041145030885494,-0.023921208842654872,-0.45925320900295025,-0.9059494087693262,pop,"A calm, slow-paced pop song with a sad mood."
Imran Khan,Aaja We Mahiya,Aaja We Mahiya,68,232066,False,0.41603375731789116,-0.18838093725207003,0.3503345267903885,-0.4724412987586984,-0.5530683988774254,-0.5041145030885494,-0.49666675872844945,-0.37053914984815967,-1.4048126091459519,pop,"A calm, slow-paced pop song with a sad mood."
Mohammed Irfan;Arijit Singh;Saim Bhat,Murder 2,Phir Mohabbat,65,329851,False,-0.6096541693817225,-0.6376332930135243,0.3718085371095312,-0.49135698714206133,1.4257549045313387,-0.5041112403353585,-0.45464493207193435,-0.8179665786288421,2.59052955726726,pop,"A calm, slow-paced pop song with a sad mood."
Gulab Sidhu;Jay Dee,DEAD ZONE,DEAD ZONE,64,169939,False,0.38722229870273345,0.010403290960963037,0.8547749358613621,2.509616974878461,-0.8495911613639059,-0.5041145030885494,2.2610156156053525,0.24660213122864388,1.3836842395523856,pop,"A calm, slow-paced pop song with a sad mood."
Pink Sweat$,PINK PLANET,At My Worst,76,170344,False,1.4186725171253782,-0.9000284742547278,0.4638684146814117,-0.47054972992036215,1.3896669415512395,-0.5041145030885494,-0.4336340187436768,0.7441722890968167,-1.0082905855500341,pop,"A calm, slow-paced pop song with a happy mood."
Taylor Swift,Fearless (Big Machine Radio Release Special),Love Story,77,236266,False,0.28926333941119725,0.3960446936942467,0.8527866015725524,-0.5064895378487516,-0.5530683988774254,-0.5041145030885494,-0.7162308030087408,-0.6482527263327212,-0.10553332765684686,pop,"A calm, slow-paced pop song with a sad mood."
Arijit Singh,Mary Kom,Sukoon Mila,65,200437,False,0.38722229870273345,-1.047128803132372,-0.021483985216990683,-0.5216220885554419,0.7551202591511645,-0.5041145030885494,-0.6390156965273942,0.2041736681546136,0.060087253411019954,pop,"A calm, slow-paced pop song with a sad mood."
Javed-Mohsin;Arijit Singh;Shreya Ghoshal,Jalebi (Original Motion Picture Soundtrack),Pal,65,247286,False,-0.41373625079865034,-0.5700466554210931,0.24574814319900815,-0.48189914295037983,1.1611098426772788,-0.5041145030885494,-0.7508988100003656,-0.5942528642385009,0.39509782655595127,pop,"A calm, slow-paced pop song with a sad mood."
King,Pablo,Pablo,66,279120,True,0.9461645958367925,0.3523121634873795,0.3891070454221741,0.3626863433667732,0.28898407065821874,-0.5041145030885494,-0.8485995569767633,0.111602475993093,-1.4059801258302171,pop,"A calm, slow-paced pop song with a sad mood."
Imran Khan,Satisfya,Satisfya,70,180056,False,0.9173531372216348,0.04220876747504833,0.0984125723982231,0.2397343688749144,-0.9334656019901527,-0.5040072521915792,0.06537517280243973,1.2687423780120997,1.3920570020595429,pop,"A calm, slow-paced pop song with a happy mood."
JENNIE,SOLO,SOLO,73,169566,False,1.0671727220204548,0.0024519218324417142,0.6151806540598157,0.021258168047073065,-0.6880975270279627,-0.5041145030885494,-0.6211564201983754,-0.33196781978085943,-0.9041480973136031,pop,"A calm, slow-paced pop song with a sad mood."
Diljit Dosanjh,MoonChild Era,Black & White,65,166757,False,0.8366810530991932,0.16545498896712882,0.2572804820741033,0.07516787993965728,0.024339008804159235,-0.5040924068194146,-0.22352488546110136,0.20031653514788358,-1.274684535279739,pop,"A calm, slow-paced pop song with a sad mood."
vaultboy,everything sucks,everything sucks,77,115401,True,1.1132710558047072,-1.0749585950821967,-0.14018754225891855,-0.2984169656317598,-0.9238120718929762,-0.5041145030885494,-0.7094022561770569,0.6901724270025963,0.52956239096372,pop,"A calm, slow-paced pop song with a happy mood."
Aditya Yadav,Deewane Hum Nahi (Version 1.0),Deewane Hum Nahi - Version 1.0,64,230000,False,-0.07952333086282086,-0.5700466554210931,0.24614581005677003,-0.31071216308094574,0.07546362302596625,-0.5041145030885494,-0.060690307167105446,-0.9105377707903628,1.9301821206470204,pop,"A calm, slow-paced pop song with a sad mood."
Neha Kakkar;Tanishk Bagchi;Lalit Sen,Yaad Piya Ki Aane Lagi,Yaad Piya Ki Aane Lagi,65,256678,False,1.6779756446617977,0.7618076736062271,0.8971264562130047,-0.3551640307818485,0.1807201817179217,-0.5041145030885494,-0.5334358570529001,0.8444577472717969,-0.47270064604838913,pop,"A high-energy, slow-paced pop song with a happy mood."
Monty Sharma;Shaan,Saawariya (Original Motion Picture Soundtrack),Jab Se Tere Naina,65,284573,False,0.18554208839662947,0.04618445203930899,0.1357932570278421,0.3532284991750917,0.14162488848948104,-0.5041145030885494,-0.36534855042683984,0.7866007521708469,-1.40701421203628,pop,"A calm, slow-paced pop song with a happy mood."
Selena Gomez & The Scene,When The Sun Goes Down,Who Says,77,195613,False,0.6638123014082475,1.1355220226467293,1.0625558690419563,-0.34759775542850335,-0.6935107214749775,-0.5041145030885494,-0.3390849087665179,1.0411715306150282,-0.7048029628802555,pop,"A high-energy, slow-paced pop song with a happy mood."
B Praak;Nawazuddin Siddiqui;Sunanda Sharma,Baarish Ki Jaaye,Baarish Ki Jaaye,63,251428,False,-0.2466297908307356,0.4914611232365026,1.120217563417432,0.9396148390593413,0.012309687810792879,-0.5041145030885494,0.6221643760012645,0.003602751804652306,1.178835097893218,pop,"A calm, slow-paced pop song with a sad mood."
Varinder Brar,12 Bande,12 Bande,64,204507,False,0.802107302761004,0.205211834609735,0.5481737885269351,1.6489531534354498,-0.9100384993555718,-0.5041145030885494,0.6957025726501657,1.40374203324765,0.6553539742883782,pop,"A calm, slow-paced pop song with a happy mood."
Karan Randhawa,Phulkari,Phulkari,63,196133,False,-0.11409708120101011,0.5709748145217158,0.4759972538431497,-0.16222400927154698,-0.33353329074848964,-0.5041145030885494,-0.683138614516735,1.1183141907496286,-1.346536847791357,pop,"A calm, slow-paced pop song with a happy mood."
One Direction,Midnight Memories (Deluxe),Story of My Life,83,245493,False,0.191304380119661,0.08594129768191561,0.4885237598626498,-0.34948932426683965,-0.27037935553331627,-0.5041145030885494,-0.49666675872844945,-0.7253953864673218,-0.0359493332746576,pop,"A calm, slow-paced pop song with a sad mood."
Dino James;Kaprila,Dooriyan (feat. Kaprila),Dooriyan (feat. Kaprila),64,215217,False,1.216992306819275,-0.6654630849633489,-0.36785181832760777,-0.044000956875528935,0.6408417097141845,-0.5041145030885494,-0.5754576837094152,-0.9838232979182332,-1.006689419811614,pop,"A calm, slow-paced pop song with a sad mood."
Sofía Reyes;Jason Derulo;De La Ghetto,Mal De Amores,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",73,201526,False,1.2976643909417165,1.0083001165903882,1.0233856835524089,-0.2454530381583437,-0.4508191704338115,-0.5041145030885494,-0.8585797408076855,1.2301710479447994,-0.9066499187798852,pop,"A high-energy, slow-paced pop song with a happy mood."
Jasleen Royal,Nit Nit,Nit Nit,65,246136,False,-0.7191377121193218,-0.9119555279475097,-0.4803915390742263,-0.4440677661836541,1.4016962625446059,-0.42755286880562615,-0.3338321804344535,-0.9221091698105528,1.797018503401719,pop,"A calm, slow-paced pop song with a sad mood."
Uzair Jaswal,Ek Paheli Leela,Tere Bin Nahi Laage (Male Version),64,222396,False,-1.5719568871279894,-0.2559675748445013,0.458698745530507,-0.5187847352979374,0.9265380833066352,-0.5041145030885494,-0.2813048971138096,-0.17382536650492864,-1.3001697566162644,pop,"A calm, slow-paced pop song with a sad mood."
Tanishk Bagchi;Altamash Faridi,"Naa Tere Bin (From ""Ek Villain Returns"")","Naa Tere Bin (From ""Ek Villain Returns"")",64,371112,False,0.20859125528875563,-0.7489524608128226,-0.04812766468703788,-0.5102726755254241,0.40626995034354074,-0.5041145030885494,-0.6384904236941878,-0.34739635180777956,0.42965632041019297,pop,"A calm, slow-paced pop song with a sad mood."
Hansraj Raghuwanshi,Laagi Lagan Shankara (Hindi),Laagi Lagan Shankara,63,236428,False,-0.5693181273205017,1.0401055931044734,1.014835846110528,0.3532284991750917,-0.41172387720537085,-0.5041145030885494,-0.6395409693606007,0.1887451361276935,1.0085778077078424,pop,"A high-energy, slow-paced pop song with a sad mood."
Santhosh Narayanan;Sid Sriram,VadaChennai (Original Motion Picture Soundtrack),Ennadi Maayavi Nee,65,251000,False,-0.0968102060319155,-1.5719191656147788,-0.8438590470686053,-0.5168931664596013,1.5610847657067097,-0.4951015512046104,-0.6085498722014209,-0.9876804309249633,-0.0771126357998835,pop,"A calm, slow-paced pop song with a sad mood."
Amit Trivedi;Jasleen Royal,Dear Zindagi (Original Motion Picture Soundtrack),Love You Zindagi,65,232505,False,0.6983860517464361,0.2370173111238203,0.14991043047838956,-0.5187847352979374,-0.7665888465096781,-0.406877997100533,0.3017479477453371,-0.34353921880104954,-0.4045843869264185,pop,"A calm, slow-paced pop song with a sad mood."
Garry Sandhu,Adhi Tape,Feelinga,65,188000,False,0.82515646965313,-0.4905329641358798,-0.09863135562279979,-0.18019391323574172,-0.23729872280155886,-0.5040372953645257,0.506604352695848,-0.33968208579431947,-0.8702567558503703,pop,"A calm, slow-paced pop song with a sad mood."
Madhur Sharma;Nusrat Fateh Ali Khan,Medley: Kehna Galat Galat / Halka Halka Suroor,Medley: Kehna Galat Galat / Halka Halka Suroor,65,490434,False,0.9461645958367925,-0.5382411789070077,-0.06363667213975231,-0.4506882571178311,0.5085191787871546,-0.5041145030885494,-0.6258838756972332,0.8830290773390972,-0.238897090619451,pop,"A calm, slow-paced pop song with a happy mood."
Madhur Sharma;Nusrat Fateh Ali Khan,Mere Baad Kisko Sataoge (Lo-Fi),Mere Baad Kisko Sataoge (Lo-Fi),65,99583,False,-1.2723177175303495,-0.581973709113875,-0.0033901431888238975,-0.12155527924731678,-0.12602750361292006,-0.5041145030885494,-0.2550412554534877,-0.5556815341712007,2.7298309765098407,pop,"A calm, slow-paced pop song with a sad mood."
Arko;Jubin Nautiyal,The Shaukeens,Meherbani,65,243591,False,-0.9035310472563312,-0.7410010916843013,0.03737070973177114,-0.5017606157529109,1.2513297501275265,-0.5041145030885494,-0.14998668881220006,-0.43611041096257014,-1.03924645649283,pop,"A calm, slow-paced pop song with a sad mood."
Siddhu Kumar;Vineeth Sreenivasan;K. Sivaangi,"Adipoli (From ""Think Originals"")","Adipoli (From ""Think Originals"")",65,172750,False,0.03572250359780935,-0.16452682986650605,0.10099740697367546,2.0367247652943887,0.8152668641179964,-0.5040897901559644,-0.3338321804344535,0.8946004763592872,0.9284861631672685,pop,"A calm, slow-paced pop song with a happy mood."
Arijit Singh;Asees Kaur,Simmba,Bandeya Rey Bandeya,64,254841,False,-0.7018508369502272,-0.10489156140259615,0.10835424384227063,0.005179832921214542,0.3220647033899762,-0.5041145030885494,-0.5124249437246425,-0.9221091698105528,0.06125477009528476,pop,"A calm, slow-paced pop song with a sad mood."
James Vasanthan;Bellie Raj;Deepa Miriam,Subramaniapuram (Original Motion Picture Soundtrack),Kangal Irandal,65,322013,False,1.3264758495568743,-0.7529281453770833,-0.013132981203990412,-0.5443209146154774,-0.12001284311623688,-0.5039061391471465,-0.7277868053392823,0.7210294910564365,-0.5720729946891091,pop,"A calm, slow-paced pop song with a happy mood."
Santhosh Dhayanidhi;Rakshita Suresh,Kutty Pattas,Kutty Pattas,65,239103,False,1.8911804384139648,-0.6932928769131733,-0.4416190204424408,1.081482501934563,-0.41172387720537085,-0.5041145030885494,-0.7004726180125476,1.033457264601568,0.3605059750821599,pop,"A calm, slow-paced pop song with a happy mood."
A.R. Rahman;Shreya Ghoshal;Sarthak Kalyani,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Unna Nenachadhum,65,236955,False,0.16825521322753484,-1.3294024071948787,-0.6651077945046299,-0.41758580244694604,1.506952821236561,-0.5041145030885494,-0.423128562079548,-0.2972536227202892,0.7282403730060598,pop,"A calm, slow-paced pop song with a sad mood."
Krishh;Arun,Unnale Unnale,June Ponal,63,361533,False,1.003787513067108,-0.6058278164994391,-0.23244625325968005,-0.35421824636268034,-0.8309457138241879,-0.5041145030885494,-0.27079944044968085,0.7441722890968167,-0.3042113096991857,pop,"A calm, slow-paced pop song with a happy mood."
Rahat Fateh Ali Khan;Suzanne D'Mello,Tera Mera Saath Ho,"Rishte Naate - From ""De Dana Dan""",66,286586,False,0.4045091738718281,0.7300021970921419,0.32746868246907906,-0.02981419058800676,0.11155158600606516,-0.5041145030885494,0.9215698909289344,1.39217063422746,-1.0046879626385885,pop,"A high-energy, slow-paced pop song with a happy mood."
Shankar Mahadevan;Padmalatha,Indru Netru Naalai (Original Motion Picture Soundtrack),Kadhale Kadhale,65,207071,False,-0.22358062393860942,0.38809332456572543,0.38552804370231686,-0.5036521845912472,1.119007219200497,-0.5039474888905567,-0.23928307045729452,0.26203066325556396,0.19855473216483951,pop,"A calm, slow-paced pop song with a sad mood."
Harris Jayaraj;Naresh Iyer;Prashanthini,Vaaranam Aayiram (Original Motion Picture Soundtrack),Mundhinam,64,341386,False,-0.5347443769823127,-0.37126242720806,-0.07059584215058565,2.329917935236514,-0.23429139255321726,-0.5041145030885494,-0.7062506191778183,0.7788864861573869,2.3858472037058442,pop,"A calm, slow-paced pop song with a happy mood."
Hiphop Tamizha;Raghu Dixit;Sathyaprakash D.;Jithin Raj,Imaikkaa Nodigal (Original Motion Picture Soundtrack),Neeyum Naanum Anbe,66,285250,False,-0.5750804190435332,0.7339778816564025,0.8696874430274335,-0.3371941268176537,-0.050844247404380497,-0.5041145030885494,-0.050184850502976816,-0.22011096258568894,1.2634967363122003,pop,"A high-energy, slow-paced pop song with a sad mood."
G. V. Prakash;Shakthisree Gopalan,Raja Rani (Original Motion Picture Soundtrack),Imaye Imaye,64,208440,False,-0.36187562529136647,-1.1027883870320212,-0.2024224054986561,-0.5168931664596013,1.7385172503588637,-0.5038599437306804,-0.6468947890254908,-0.42068187893565,0.9230488711805487,pop,"A calm, slow-paced pop song with a sad mood."
Drake;Wizkid;Kyla,Views,One Dance,66,173973,False,1.2746152240495905,-0.14464840704520276,0.5314717805009351,-0.2539650979308571,-0.9199927624775824,-0.49523076915276715,0.5486261793523631,-0.18153963251838867,-0.6073653561734604,pop,"A calm, slow-paced pop song with a sad mood."
Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,True,-1.3529898016527908,-1.6554085414642528,-0.08709901674770429,-0.4714955143395303,1.3595936390678236,-0.4928402371118658,-0.44939220373986993,-0.6829669233932915,-1.3707544795849667,pop,"A calm, slow-paced pop song with a sad mood."
KK,Woh Lamhe,Kya Mujhe Pyar Hai,64,266653,False,0.4448452159330489,0.7021724051423173,0.46426608153917354,-0.28139284608673326,0.34913067562505057,-0.5040298653325067,-0.6983715266797217,1.2147425159178793,-0.1224456407689127,pop,"A high-energy, slow-paced pop song with a happy mood."
Yo Yo Honey Singh,Dheere Dheere,Dheere Dheere,66,212412,False,0.9404023041137609,-0.2440405211517193,0.05625988547546147,0.37214418755845463,-0.827036184501344,-0.5040343879606922,-0.7524746284999849,0.29288772730940416,1.5266883545650636,pop,"A calm, slow-paced pop song with a sad mood."
blackbear,everything means nothing,hot girl bummer,80,188343,True,1.2400414737114012,-0.3275298970011927,0.22924496860188917,-0.07521184270807768,-0.5711123803674749,-0.5041145030885494,0.9005589776006768,0.8136006832179571,0.261667348354246,pop,"A calm, slow-paced pop song with a happy mood."
Harrdy Sandhu,Naah,Naah,63,190000,False,0.8539679282682878,0.881078210534047,1.137317238301194,-0.20478430813411352,0.9175160925616104,-0.5039103387304615,-0.611176236367453,1.36517070318035,-0.7394281719735983,pop,"A high-energy, slow-paced pop song with a happy mood."
Olivia Rodrigo,SOUR,happier,86,175933,True,-0.989965423101804,-0.7887093064554292,-0.2905056144929178,0.4572647852835877,1.3535789785711405,-0.5040832646495825,-0.6810375231839093,-0.5248244701173604,1.5603461926914441,pop,"A calm, slow-paced pop song with a sad mood."
Ritviz;Nucleya,Baaraat,Baaraat,66,222096,False,0.6407631345161213,-0.7648551990698652,-0.22270341524451318,0.021258168047073065,0.4874678670487635,-0.5041145030885494,1.693720955742399,0.5088871756862852,-0.7376935757569759,pop,"A calm, slow-paced pop song with a sad mood."
Sub Urban,Cradles,Cradles,76,209829,False,-0.17171999843132554,-0.22018641376615533,1.2715298027958362,2.1691345839779292,-0.15008614559965278,-0.5038870794997934,-0.20251397213284394,0.5783155698074256,-1.437436361066269,pop,"A calm, slow-paced pop song with a sad mood."
Ammy Virk,Qismat,Qismat,62,243870,False,-0.7882852127957003,0.40797174738702874,0.6271106597926727,0.4478069410919063,0.5506218022639369,-0.5041145030885494,0.8795480642724193,1.010314466561188,-1.1482257995640728,pop,"A calm, slow-paced pop song with a happy mood."
James Arthur,Back from the Edge,Say You Won't Let Go,85,211466,False,-1.203170216853971,-0.3354812661297141,0.1711856073686514,-0.24261568490083932,1.1430658611872293,-0.5041145030885494,-0.6479453346919036,0.07688827893252279,-1.2377242928178664,pop,"A calm, slow-paced pop song with a sad mood."
Akhil Sachdeva;Mansheel Gujral,Badrinath Ki Dulhania,Humsafar,64,268463,False,-1.427899594052201,-0.3553596889510174,0.3694225359629599,-0.5102726755254241,1.2152417871474275,-0.5041145030885494,-0.36534855042683984,-0.9761090319047732,-0.9392403130806518,pop,"A calm, slow-paced pop song with a sad mood."
Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,Stree,Kamariya,65,187982,False,1.4878200178017569,0.09786835137469758,0.6784096844439581,-0.2766639239908925,-0.5169804358973265,-0.5041054255276914,0.12315518445514788,1.1144570577428987,-0.8393008849075747,pop,"A calm, slow-paced pop song with a happy mood."
Shankar-Ehsaan-Loy;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kal Ho Naa Ho,67,321240,False,-0.20053145704648326,-0.4468004339290126,-0.028443155227823657,-0.4677123766628577,0.05741964153591672,-0.5036493184751848,-0.7120286203430891,-0.6906811894067516,-1.3395984629248685,pop,"A calm, slow-paced pop song with a sad mood."
Palak Muchhal,M.S.Dhoni - The Untold Story,Kaun Tujhe,65,241448,False,-0.2062937487695148,-0.8364175212265571,-0.13481903967913264,-0.4506882571178311,1.6633339941503238,-0.5040347110055626,-0.45464493207193435,-1.0956801551134037,-0.47226699699423386,pop,"A calm, slow-paced pop song with a sad mood."
Ajay-Atul;Sonu Nigam,Agneepath (Original Motion Picture Soundtrack),Abhi Mujh Mein Kahin,65,364786,False,-1.3414652182067277,-1.011347642054026,-0.2433820918481323,-0.4866280650462206,1.3235056760877246,-0.503987223409615,-0.5281831287208357,-0.20853956356549885,0.2605665469090823,pop,"A calm, slow-paced pop song with a sad mood."
Zack Knight;Nora Fatehi,Dirty Little Secret,Dirty Little Secret,67,183092,False,1.7355985618921133,-0.2758459976658046,0.40600788687705497,0.25865005725827733,-0.643288306327673,-0.5041145030885494,-0.5807104120414796,0.042174081871952554,-0.8393676001466754,pop,"A calm, slow-paced pop song with a sad mood."
Sonu Nigam;Sabri Brothers,Main Hoon Na,Tumse Milke Dil Ka,65,359253,False,1.64916418604664,0.4119474319512894,-0.07497017758596627,0.23027652468323295,-0.7539580594666435,-0.5041084621494731,-0.9778166739455469,1.5734558855437712,-0.47243378509198586,pop,"A calm, slow-paced pop song with a happy mood."
Arjun Kanungo,Zara Zara - MTV Unwind,Zara Zara - MTV Unwind,64,208320,False,0.12215687944328249,-1.6355301186429494,-2.4631584918750726,-0.40056168290191946,0.986684688273467,-0.5040285731530252,-0.2602939837855521,-0.7253953864673218,0.46134605898309855,pop,"A calm, slow-paced pop song with a sad mood."
Rekha Bhardwaj;Jigar Saraiya;Priya Andrews,Happy Ending (Original Motion Picture Soundtrack),Mileya Mileya,64,266279,False,0.951926887559824,-0.697268561477434,-0.02864198865670485,-0.4383930596686452,-0.2282767320565341,-0.42335328549052914,-0.3390849087665179,-0.11596837140397825,0.09524618441716937,pop,"A calm, slow-paced pop song with a sad mood."
Diljit Dosanjh,G.O.A.T.,G.O.A.T.,65,223636,False,-0.13138395637010475,1.0957651770041228,0.9655251557480519,1.6489531534354498,-0.937615717732864,-0.5041145030885494,0.24396793609262882,0.8174578162246872,1.79865302675969,pop,"A high-energy, slow-paced pop song with a happy mood."
Madan Mohan;Udit Narayan;Javed Akhtar,Veer - Zaara,Main Yahaan Hoon,66,295157,False,-0.4771214597519973,0.5829018682144979,0.12605041901267539,-0.2662602953800429,1.1280292099455214,-0.4614725801967947,-0.6285102398632655,1.0296001315948382,1.6620535747006944,pop,"A calm, slow-paced pop song with a happy mood."
Taylor Swift,Lover,Lover,85,221306,False,-1.1974079251309395,-0.39114085002936333,0.13460025645455634,0.0685473890054802,0.5325778207738873,-0.5040634619990274,-0.5019194870605138,-0.08125417434340804,-1.7884252339758546,pop,"A calm, slow-paced pop song with a sad mood."
Ali Azmat,Jism 2,Yeh Jism,63,230640,False,0.191304380119661,-0.756903829941344,-0.3950919980842982,-0.47527865201620284,-0.5470537383807422,-0.5040747685694912,-0.48090857373225626,-0.9683947658913131,-1.4718947820618595,pop,"A calm, slow-paced pop song with a sad mood."
Shawn Mendes;Tainy,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),82,184104,False,1.2054677233732118,0.6624155594997111,0.7472060508367673,0.3059392782166846,-0.8577109530344281,-0.5037042361031515,-0.5807104120414796,0.07688827893252279,0.06138820057348663,pop,"A high-energy, slow-paced pop song with a sad mood."
Jatin-Lalit;Sonu Nigam;Sunidhi Chauhan;Prasoon Joshi,Fanaa,Mere Haath Mein,64,285857,False,-0.07376103913978932,-0.1406727224809421,-0.8058818621523435,-0.11777214157064422,0.7912082221312636,-0.503523330975732,-0.5439413137170289,0.4240302495382246,-0.9415419888296314,pop,"A calm, slow-paced pop song with a sad mood."
Tegi Pannu;Manni Sandhu,Fully Loaded,Fully Loaded,65,148858,True,1.2458037654344327,-0.13669703791668142,0.19703395312317507,0.4572647852835877,-0.6733616088110889,-0.5041145030885494,-0.6038224167025629,1.4963132254091707,-1.0020193530745545,pop,"A calm, slow-paced pop song with a happy mood."
Camila Cabello;Young Thug,Camila,Havana (feat. Young Thug),80,217306,False,1.142082514419865,-0.4706545413145765,0.7806100668887672,-0.5168931664596013,-0.39367989571532136,-0.5039994991146899,-0.4283812904116124,-0.30882502174047927,-0.5724065708846136,pop,"A calm, slow-paced pop song with a sad mood."
Bhalwaan;Signature By SB,Priceless,Priceless,65,107755,False,0.5658533421167112,-0.2758459976658046,-0.2688327707448941,1.677326686010494,0.16568353047621376,-0.5041145030885494,0.3595279593980451,0.6168868998747259,0.8256779797128548,pop,"A calm, slow-paced pop song with a happy mood."
Roshan Sebastian;Kevin Jason,Poovukkul Olindhirukkum - Jeans,Poovukkul Olindhirukkum - Jeans,65,130815,False,0.7329598020846254,-1.2021805011385376,-1.0349379722231995,-0.4431219817644859,0.5987390862374022,-0.5041145030885494,-0.423128562079548,-0.9761090319047732,-1.0740384536839245,pop,"A calm, slow-paced pop song with a sad mood."
Rochak Kohli;Lauv;AKASA,"Dil Na Jaaneya (From ""Good Newwz"")",Dil Na Jaaneya,65,231136,False,1.291902099218685,-1.1663993400601917,-0.23821242269722762,-0.3901580542910698,0.8393255061047291,-0.5041098189379287,-0.6122267820338658,0.06145974690560268,0.32771543506409073,pop,"A calm, slow-paced pop song with a sad mood."
JERRY,Street Style,Street Style,63,158048,True,-0.29272812461498793,0.40399606282276807,0.4278795640539595,1.8664835698441227,-0.7365155440262622,-0.5041145030885494,-0.559699498713222,-0.11211123839724824,-1.3614143461108477,pop,"A calm, slow-paced pop song with a sad mood."
Sidhu Moose Wala,East Side Flow,East Side Flow,66,224211,False,1.153607097865928,0.8969809487910896,1.059374534179861,1.5354590231352723,-0.6192296643409404,-0.5041145030885494,-0.3075685387741316,1.2031711168976893,0.994634322735764,pop,"A high-energy, slow-paced pop song with a happy mood."
